"Fuente","Referencia","Operación","Tipología","Título","C.P.","Municipio","Provincia","Distrito","Barrio","Latitud","Longitud","Planta","Anunciante","Empresa","Aire acondicionado","Ascensor","Garaje","Trastero","Terraza","Piscina","Zonas verdes","Zona deportiva","Imagen","URL","Fecha de creación","Teléfono","Email","Posible agencia","Conservación","Comentarios","Descartado","Estado","Ranking","Dormitorios","Baños","Superficie","Precio","Precio unitario","Días","Demanda"
"milanuncios","536198788","Venta","Plurifamiliar","Valencia Capital","46018","Valencia","Valencia","L'Olivereta","Tres Forques","39.4705035019","-0.4014719981","1","Profesional","Grupo Inmobiliario Selling House","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/26ba506c-a991-45e6-bb20-b636fd8f573bG.jpg","https://www.milanuncios.com/anuncios/r536198788.htm","2025-02-12","962647958","grupoinmobiliariosellinghouse46eb@realestate.com","No","","","No","No contactado","10692","2","1","47","67000","1425","13","Muy baja"
"habitaclia","MLL-CRT340","Venta","Plurifamiliar","","","Valencia","Valencia","Quatre Carreres","Malilla","39.455568833","-0.377803167","0","Profesional","EXPERCASA MALILLA","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0c34fdd2-2148-4d5a-b650-d8bc0a956aaaG.jpg","https://www.habitaclia.com/i29400000000234","2025-02-12","610182116","valenciamalilla@expercasa.com","No","Muy bueno","","No","No contactado","557","4","2","192","340000","1770","2","Moderada"
"milanuncios","536166187","Venta","Plurifamiliar","Orriols - C/ de St. Joan de la Penya","46019","Valencia","Valencia","Rascanya","Orriols","39.4956045","-0.3691932","5","Particular","","No","No","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r536166187.htm","2025-02-12","","","No","","","No","No contactado","278","3","1","82","80000","975","15","Muy alta"
"habitaclia","418","Venta","Plurifamiliar","EXCELENTE VIVIENDA EN AV. MAESTRO RODRIGO!!!","","Valencia","Valencia","Campanar","Sant Pau - Zona Palau de Congresos - Nou Campanar","39.4905644587","-0.4066634413","0","Profesional","IPISOS","Sí","Sí","Sí","No","Sí","No","No","No","https://images.habimg.com/imgh/02effc96-462d-49e3-a5b8-e5d0f9168ee8G.jpg","https://www.habitaclia.com/i12419000000414","2025-02-12","961931086","armandosuero@ipisos-realestate.com","No","Muy bueno","","No","No contactado","11539","4","3","119","400000","3361","15","Muy baja"
"milanuncios","536197871","Venta","Plurifamiliar","Valencia Capital","46009","Valencia","Valencia","Campanar","El Calvari - La Fe","39.4870316251","-0.3900942702","","Profesional","CARLOS MARTINEZ COMPANY","Sí","Sí","No","No","No","No","Sí","No","https://images.habimg.com/imgh/00c5c886-52e9-4c48-82fb-540c97c75a88G.jpg","https://www.milanuncios.com/anuncios/r536197871.htm","2025-02-12","962645539","gestoriasuasoris589d@realestate.com","No","","","No","No contactado","11544","5","2","105","290000","2761","15","Muy baja"
"Fotocasa","000225","Venta","Plurifamiliar","Piso en Venta en  Jurats, Tres Forques","46018","Valencia","Valencia","L'Olivereta","Tres Forques","39.4684151736","-0.4035603264","1º","Profesional","Grupo Inmobiliario Selling House","Sí","Sí","No","Sí","No","Sí","Sí","No","https://static.fotocasa.es/images/ads/6e8d7d13-adf3-4054-929f-6d4adddb9c04?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185615867&tti=2","2025-02-12","962647958","526393@inbox.habitatsoft.com","No","Malo","","No","No contactado","2698","2","1","47","67000","1425","13","Moderada"
"Fotocasa","OS020","Venta","Plurifamiliar","Piso en Venta en  Carrer del Pare Pedro Velasco, La Malva-rosa","46011","Valencia","Valencia","Poblats Marítims","La Malva-rosa","39.4784786131","-0.3290454869","Undefined","Profesional","Inmobiliaria Fran López","Sí","No","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/36b3e30a-b11a-482d-911f-57060fc89c4b?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185612593&tti=2","2025-02-12","962949864","franlopez@valenciainmobiliaria.es","No","","","No","No contactado","3075","3","1","60","46200","770","15","Baja"
"Fotocasa","418","Venta","Plurifamiliar","Piso en Venta en  Avinguda del Mestre Rodrigo, Sant Pau","46015","Valencia","Valencia","Campanar","Sant Pau - Zona Palau de Congresos - Nou Campanar","39.4907841131","-0.4064437869","Bajos","Profesional","IPISOS","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/9e51041b-2bf2-4636-9bc3-1a2354ff15ce?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185611395&tti=2","2025-02-12","962949187","armandosuero@ipisos-realestate.com","No","Bueno","","No","No contactado","11533","4","3","119","400000","3361","15","Muy baja"
"Fotocasa","542117","Venta","Unifamiliar","Casa adosada en Venta en El Perellonet","46012","Valencia","Valencia","El Perellonet","","39.2984805819","-0.2909547181","Undefined","Profesional","CASES I MES - RAFELBUNYOL","No","No","Sí","No","Sí","Sí","No","No","https://static.fotocasa.es/images/ads/6ed0bf24-01ed-471d-a81f-65d17e9bb32e?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185612572&tti=2","2025-02-12","960964109","pilar.piquer@casesimes.com","No","Muy bueno","","No","No contactado","9525","4","3","182","400000","2197","2","Muy baja"
"Fotocasa","OS019","Venta","Plurifamiliar","Piso en Venta en  Carrer de Jumella, Tres Forques","46018","Valencia","Valencia","L'Olivereta","Tres Forques","39.4679368131","-0.4044868869","Undefined","Profesional","Inmobiliaria Fran López","Sí","No","Sí","Sí","No","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/7de3234d-c2aa-4445-b05d-50e8c9715a9c?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185612381&tti=2","2025-02-12","962949864","franlopez@valenciainmobiliaria.es","No","","","No","No contactado","3458","2","1","71","64500","908","15","Baja"
"milanuncios","536158373","Venta","Plurifamiliar","Valencia Capital","46023","Valencia","Valencia","El Pla del Real","Mestalla","39.4675181395","-0.3569416605","7","Profesional","INMOBILIARIA ARAGON 1 SL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/03f58458-c835-417c-a4c6-680c0aa6848dG.jpg","https://www.milanuncios.com/anuncios/r536158373.htm","2025-02-12","960968801","inmobiliariaaragonif181@realestate.com","No","","","No","No contactado","17","3","1","108","310000","2870","7","Muy alta"
"milanuncios","536114722","Venta","Plurifamiliar","Valencia Capital","46020","Valencia","Valencia","Benimaclet","Barrio de Benimaclet","39.4830424002","-0.3580288198","","Profesional","PANACEA HOUSE SOCIEDAD DE RESPONSABILIDAD LIMITADA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/03cd054a-cab5-41f2-a4e5-16918ca4a674G.jpg","https://www.milanuncios.com/anuncios/r536114722.htm","2025-02-12","961286182","kasabiba1d7d@realestate.com","No","","","No","No contactado","11512","5","1","105","300000","2857","14","Muy baja"
"habitaclia","XIOB5597EZ","Venta","Plurifamiliar","Venta de vivienda en Residencial con piscina","","Valencia","Valencia","Campanar","Sant Pau - Zona Palau de Congresos - Nou Campanar","39.4849847023","-0.4037154954","0","Profesional","XIOBGRUP","Sí","Sí","Sí","No","Sí","No","No","No","https://images.habimg.com/imgh/00c6ab6a-38e1-4e69-ad41-c51d8eb0dbd9G.jpg","https://www.habitaclia.com/i9131004174262","2025-02-12","963412237","valencia@xiobinmobiliaria.com","No","Muy bueno","","No","No contactado","5881","3","2","113","560000","4955","15","Muy baja"
"milanuncios","536193999","Venta","Plurifamiliar","Valencia Capital","46022","Valencia","Valencia","Algirós","Ciutat Jardí","39.47034367","-0.34725513","2","Profesional","Jose Miguel","No","No","No","No","No","No","No","No","","https://www.milanuncios.com/anuncios/r536193999.htm","2025-02-12","962644063","inmobiliariapalancafontestad9a44@realestate.com","No","","","No","No contactado","9519","3","2","103","270000","2621","1","Muy baja"
"milanuncios","536094851","Venta","Plurifamiliar","Valencia Capital","46006","Valencia","Valencia","Quatre Carreres","Mont-Olivet","39.4603338145","-0.3660582855","5","Profesional","HOUSE MAISON  S L","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0e34e1d6-7f37-4122-9499-0d3196a4e9adG.jpg","https://www.milanuncios.com/anuncios/r536094851.htm","2025-02-12","918007061","habitab28a@realestate.com","No","","","No","No contactado","11355","3","1","110","279000","2536","8","Muy baja"
"milanuncios","536164515","Venta","Plurifamiliar","Valencia Capital","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4675549299","-0.3286632701","","Profesional","Inmobiliaria Fran López","No","No","No","No","No","No","No","No","https://images.habimg.com/imgh/08d536db-909c-4630-8de1-7b6bd621f503G.jpg","https://www.milanuncios.com/anuncios/r536164515.htm","2025-02-12","962949864","inmobiliariafranlopezdaa9@realestate.com","No","","","No","No contactado","4320","2","1","60","42400","706","15","Muy baja"
"milanuncios","536122180","Venta","Plurifamiliar","Ciutat Vella - C/ de Ripalda","46003","Valencia","Valencia","Ciutat Vella","El Carme","39.478536","-0.3813693","Bajos","Particular","","No","No","No","No","Sí","No","No","No","","https://www.milanuncios.com/anuncios/r536122180.htm","2025-02-12","","","No","","","No","No contactado","129","1","2","70","265000","3785","15","Muy alta"
"habitaclia","418","Venta","Plurifamiliar","EXCELENTE VIVIENDA EN AV. MAESTRO RODRIGO!!!","","Valencia","Valencia","Campanar","Sant Pau - Zona Palau de Congresos - Nou Campanar","39.4905644587","-0.4066634413","0","Profesional","IPISOS","Sí","Sí","Sí","No","Sí","No","No","No","https://images.habimg.com/imgh/02effc96-462d-49e3-a5b8-e5d0f9168ee8G.jpg","https://www.habitaclia.com/i12419000000414","2025-02-12","961931086","armandosuero@ipisos-realestate.com","No","Muy bueno","","No","No contactado","4595","4","3","119","400000","3361","15","Muy baja"
"milanuncios","536159495","Venta","Unifamiliar","Valencia Capital","46024","Valencia","Valencia","Poblats Marítims","El Grau","39.45978657","-0.34017143","","Profesional","Huspy Iberia Sl","No","No","No","Sí","No","No","No","No","","https://www.milanuncios.com/anuncios/r536159495.htm","2025-02-12","919453248","huspy8aea@realestate.com","No","","","No","No contactado","9523","6","4","550","880000","1600","1","Muy baja"
"Fotocasa","I-00YHB9-W-02WF78","Venta","Plurifamiliar","Apartamento en Venta en Sant Pau","46015","Valencia","Valencia","Campanar","Sant Pau - Zona Palau de Congresos - Nou Campanar","39.4862711309","-0.4005088691","2º","Profesional","Engel & Völkers","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/7122ec5c-b50b-4546-87aa-f55dff064426?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185595672&tti=2","2025-02-11","961287313","Valencia@engelvoelkers.com","No","Muy bueno","","No","No contactado","6993","3","2","126","685000","5436","16","Muy baja"
"habitaclia","EXP09091","Venta","Plurifamiliar","","","Valencia","Valencia","Jesús","Sant Marcel.lí","39.4445040435","-0.3874663981","0","Profesional","Exp Realty España","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0174c754-cd03-409d-8af4-466faf625322G.jpg","https://www.habitaclia.com/i36906000010293","2025-02-11","911981673","aitana.blanco@exprealty.net","No","Muy bueno","","No","No contactado","5539","2","1","70","229000","3271","16","Muy baja"
"Fotocasa","RM-121-2","Venta","Plurifamiliar","Piso en Venta en  Calle MAR, La Xerea","46003","Valencia","Valencia","Ciutat Vella","La Xerea","39.4736800411","-0.3714423209","4º","Profesional","Racasa Marvá","Sí","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/b4602a63-561e-4521-b92d-3f758fd77a47?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185601892&tti=2","2025-02-11","960969587","i.gruporacasa.11935@inmovilla.com","No","","","No","No contactado","4719","3","1","99","397000","4010","16","Muy baja"
"milanuncios","535999953","Venta","Plurifamiliar","Valencia Capital","46023","Valencia","Valencia","Camins al Grau","La Creu del Grau","39.4622955299","-0.3467548701","","Profesional","ESTUDIO DAMA DE ELCHE  S L","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/09fca335-f7ee-4ae8-882f-42fe342e11abG.jpg","https://www.milanuncios.com/anuncios/r535999953.htm","2025-02-11","962470793","tempocasavalenciaebf1@realestate.com","No","","","No","No contactado","251","3","1","83","165000","1987","16","Alta"
"milanuncios","536002773","Venta","Plurifamiliar","Valencia Capital","46015","Valencia","Valencia","Campanar","Sant Pau - Zona Palau de Congresos - Nou Campanar","39.4838421299","-0.4029378701","2","Profesional","EV MMC SPAIN  S L U","Sí","Sí","No","Sí","No","No","Sí","No","https://images.habimg.com/imgh/04e13bfb-62ed-4cfe-ba11-92cf1cc4315cG.jpg","https://www.milanuncios.com/anuncios/r536002773.htm","2025-02-11","961287313","engelvolkers809d@realestate.com","No","","","No","No contactado","7792","3","2","126","685000","5436","16","Muy baja"
"milanuncios","536025028","Venta","Plurifamiliar","Valencia Capital","46011","Valencia","Valencia","Poblats Marítims","El Cabanyal - El Canyamelar","39.4650949299","-0.3354618701","","Profesional","RACASA TORRES DE QUART","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/1eccfcdf-abec-4c1a-9d3d-fa18c8c7eae3G.jpg","https://www.milanuncios.com/anuncios/r536025028.htm","2025-02-11","960965722","racasatorresdequart674e@realestate.com","No","","","No","No contactado","7849","3","1","80","245000","3062","16","Muy baja"
"Fotocasa","EXP09091","Venta","Plurifamiliar","Piso en Venta en   SAN VICENTE MARTIR, Sant Marcel.lí","46017","Valencia","Valencia","Jesús","Sant Marcel.lí","39.4447236979","-0.3872467437","4º","Profesional","Exp Realty España","Sí","Sí","No","Sí","No","No","No","No","https://static.fotocasa.es/images/ads/f9bd2e13-af83-4c11-b049-ddb3cf43a13f?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185598475&tti=2","2025-02-11","930447315","i.expespana.8930.899@inmovilla.com","No","Excelente","","No","No contactado","1994","2","1","70","229000","3271","16","Moderada"
"milanuncios","536042506","Venta","Plurifamiliar","Valencia Capital","46007","Valencia","Valencia","Jesús","La Creu Coberta","39.4536734684","-0.3819517316","","Profesional","BHORUS   Licencia RAIN606 21   Arquitectos  abogad","No","Sí","No","No","No","No","Sí","No","https://images.habimg.com/imgh/369c2f1c-21f9-4a3d-adec-ec2f791a250cG.jpg","https://www.milanuncios.com/anuncios/r536042506.htm","2025-02-11","919454698","bhorusf9ea@realestate.com","No","","","No","No contactado","492","3","2","139","91500","658","6","Moderada"
"habitaclia","PIS0808","Venta","Plurifamiliar","Magnífico piso en LOlivereta","","Valencia","Valencia","L'Olivereta","Tres Forques","39.4673599953","-0.4021168891","2","Profesional","Arrels Valencia","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/38ebc372-f584-4bda-ae30-d17dd901a6ebG.jpg","https://www.habitaclia.com/i39895000000928","2025-02-11","656892335","pawel@arrelsvalencia.com","No","Muy bueno","","No","No contactado","1967","3","1","85","140000","1647","6","Moderada"
"habitaclia","2528","Venta","Plurifamiliar","INVERSION.SE VENDE BAJO VIVIENDA CON LICENCIA TURISTA EN LA ZONA DE ENCORTS","","Valencia","Valencia","Quatre Carreres","En Corts - Doctor Waksman","39.4541964303","-0.3703788886","0","Profesional","Activos Veritas","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/1f9d4900-aa23-45d7-becf-20f48162afa8G.jpg","https://www.habitaclia.com/i52709000000027","2025-02-11","34961525525","info@activosveritas.com","No","Muy bueno","","No","No contactado","3750","1","1","44","210000","4772","16","Muy baja"
"milanuncios","536008162","Venta","Plurifamiliar","Valencia Capital","46007","Valencia","Valencia","Extramurs","Arrancapins","39.4596401299","-0.3858018701","","Profesional","ESTUDIO JESUS SL","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0922dbcd-1275-4a2b-88dd-134cc6dee876G.jpg","https://www.milanuncios.com/anuncios/r536008162.htm","2025-02-11","962640492","redpisovalenciajesuspatraix8adc@realestate.com","No","","","No","No contactado","4312","4","1","88","239900","2726","16","Muy baja"
"Fotocasa","4997D","Venta","Plurifamiliar","Piso en Venta en El Pla del Remei","46005","Valencia","Valencia","L'Eixample","El Pla del Remei","39.4665737648","-0.3722348823","3º","Profesional","AGENCIA MEDITERRANEA","No","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/042002f6-8ef7-4e2e-a4ec-274fd8bdf9a6?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185601424&tti=2","2025-02-11","962470418","i.agenciamediterranea.5940@inmovilla.com","No","Malo","","No","No contactado","8650","5","2","200","680000","3400","16","Muy baja"
"Fotocasa","000TDR245.FPV-C","Venta","Plurifamiliar","Piso en Venta en Torrefiel","46019","Valencia","Valencia","Rascanya","Torrefiel","39.4976607529","-0.3715732968","5º","Profesional","HOGARABITAT SERVICIOS INMOBILIARIOS","Sí","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/a46a09d6-a0bd-4878-9c17-0da471a4067d?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185600433&tti=2","2025-02-11","960964892","i.hogarabitatinmobiliaria.3716@inmovilla.com","No","Bueno","","No","No contactado","2713","4","2","123","245000","1991","16","Baja"
"Fotocasa","1343","Venta","Plurifamiliar","Piso en Venta en  Islas Canarias, La Creu del Grau","46023","Valencia","Valencia","Camins al Grau","La Creu del Grau","39.4626298131","-0.3435051869","1º","Profesional","Arrival inmobiliaria","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/13ae9317-cb3c-43d0-95fe-5cfe19cc16b4?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185599612&tti=2","2025-02-11","961280748","info@arrivalinmobiliaria.es","No","Bueno","","No","No contactado","3309","4","2","106","250000","2358","16","Baja"
"habitaclia","T-AV400","Venta","Plurifamiliar","","","Valencia","Valencia","Rascanya","Torrefiel","39.4913715871","-0.3749224129","0","Profesional","EXPERCASA EN CORTS","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/03a666da-7efc-432d-83f0-f45a0f52e195G.jpg","https://www.habitaclia.com/i29440000001156","2025-02-11","961040141","area2@expercasa.com","No","Muy bueno","","No","No contactado","1922","5","2","194","400000","2061","16","Baja"
"Fotocasa","13383","Venta","Plurifamiliar","Piso en Venta en Sant Francesc","46002","Valencia","Valencia","Ciutat Vella","Sant Francesc","39.4735746219","-0.3746846131","3º","Profesional","ALAIN GRUPO","No","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/3e9f9391-897e-4db1-a80c-9e2147bef993?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185601761&tti=2","2025-02-11","961281893","i.alainconsultoresinmobiliarios.5458@inmovilla.com","No","Malo","","No","No contactado","4717","3","2","92","469000","5097","16","Muy baja"
"Fotocasa","DAVID-TRES FORQUES","Venta","Plurifamiliar","Piso en Venta en  Miquel Paredes, Tres Forques","46018","Valencia","Valencia","L'Olivereta","Tres Forques","39.4674884985","-0.4024152632","Undefined","Profesional","GESTORIA CYA","Sí","Sí","No","Sí","No","Sí","Sí","No","https://static.fotocasa.es/images/ads/adc6f0a4-cc78-439b-9a9f-8fe9ff7b419e?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185594403&tti=2","2025-02-11","962645539","carlossmc@hotmail.com","No","Muy bueno","","No","No contactado","2274","3","1","95","140000","1473","6","Moderada"
"Fotocasa","2a5abd39-54d0-4cf1-82a8-fcff254d33c0","Venta","Plurifamiliar","Piso en Venta en  Carrer de Carolina Álvarez, La Creu del Grau","46023","Valencia","Valencia","Camins al Grau","La Creu del Grau","39.4609453919","-0.3455680081","Bajos","Profesional","Huspy","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/b20174ba-34ec-4d42-b56c-e0c1d53a63df?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185599785&tti=2","2025-02-11","919453248","supply@huspy.io","No","Muy bueno","","No","No contactado","1902","1","1","122","130000","1065","2","Moderada"
"milanuncios","536045904","Venta","Plurifamiliar","Valencia Capital","46006","Valencia","Valencia","Quatre Carreres","Mont-Olivet","39.4603338145","-0.3660582855","5","Profesional","HOUSE MAISON  S L","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/12b05701-03f7-4833-8bae-bdbd160a9affG.jpg","https://www.milanuncios.com/anuncios/r536045904.htm","2025-02-11","918007061","habitab28a@realestate.com","No","","","No","No contactado","9793","3","1","110","279000","2536","9","Muy baja"
"Fotocasa","VV2502024","Venta","Plurifamiliar","Piso en Venta en Ciutat Jardí","46022","Valencia","Valencia","Algirós","Ciutat Jardí","39.4754681309","-0.3423058691","9º","Profesional","APROPERTIES REAL ESTATE - VALENCIA","Sí","Sí","Sí","Sí","Sí","Sí","Sí","No","https://static.fotocasa.es/images/ads/6ad26679-8d6d-44ea-9380-4a301df87377?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185599459&tti=2","2025-02-11","962648135","leadsapvalencia@aproperties.es","No","","","No","No contactado","6826","4","2","106","490000","4622","16","Muy baja"
"Fotocasa","RP1322025134698","Venta","Plurifamiliar","Piso en Venta en  GIORGETA, Arrancapins","46007","Valencia","Valencia","Extramurs","Arrancapins","39.4605111736","-0.3849308264","Undefined","Profesional","REDPISO VALENCIA JESUS-PATRAIX","Sí","Sí","No","No","No","No","No","No","https://static.fotocasa.es/images/ads/abada27f-9fc4-4723-8c87-7a1f897df9d0?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185596799&tti=2","2025-02-11","962640492","e.jesus@redpiso.es","No","Bueno","","No","No contactado","1894","4","1","88","240000","2727","14","Moderada"
"milanuncios","536024391","Venta","Plurifamiliar","Valencia Capital","46022","Valencia","Valencia","Algirós","Ciutat Jardí","39.4716626395","-0.3438467605","3","Profesional","MONALVA ASESORES JURIDICOS E INMOBILIARIOS  S L","Sí","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/0e066032-956c-48c5-bf46-95948a6ee8ecG.jpg","https://www.milanuncios.com/anuncios/r536024391.htm","2025-02-11","962647198","grupomonalva2ae2@realestate.com","No","","","No","No contactado","7","4","2","120","349999","2916","8","Muy alta"
"habitaclia","hgp203","Venta","Plurifamiliar","Se vende piso en Malilla, Jesus Valencia","","Valencia","Valencia","Quatre Carreres","Malilla","39.4477683343","-0.3796911237","0","Profesional","Turia Homes","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/026c72b2-6edf-4738-b3a9-26cb5f880331G.jpg","https://www.habitaclia.com/i43468000000854","2025-02-11","644176801","info@turiahomes.com","No","Muy bueno","","No","No contactado","944","3","2","106","340000","3207","14","Moderada"
"milanuncios","536025176","Venta","Plurifamiliar","Valencia Capital","46006","Valencia","Valencia","Quatre Carreres","Mont-Olivet","39.4603338145","-0.3660582855","","Profesional","HOUSE MAISON  S L","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/01bd0c1f-26ec-4573-a02f-3ff17f960d67G.jpg","https://www.milanuncios.com/anuncios/r536025176.htm","2025-02-11","918007061","habitab28a@realestate.com","No","","","No","No contactado","9805","3","1","110","279000","2536","9","Muy baja"
"milanuncios","536041613","Venta","Plurifamiliar","Valencia Capital","46026","Valencia","Valencia","Quatre Carreres","Malilla","39.4497119549","-0.3777475031","","Profesional","Turia Homes","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/026c72b2-6edf-4738-b3a9-26cb5f880331G.jpg","https://www.milanuncios.com/anuncios/r536041613.htm","2025-02-11","962471246","turiahomes382b@realestate.com","No","","","No","No contactado","11479","3","2","106","340000","3207","14","Muy baja"
"habitaclia","jmj0049","Venta","Plurifamiliar","Se vende piso en Valencia","","Valencia","Valencia","Algirós","L'Illa Perduda","39.4680935231","-0.3409892239","0","Profesional","Turia Homes","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/11cb817c-9ddf-453a-a156-b537a9c1fb39G.jpg","https://www.habitaclia.com/i43468000000853","2025-02-11","644176801","info@turiahomes.com","No","Muy bueno","","No","No contactado","9772","3","1","89","239000","2685","9","Muy baja"
"milanuncios","536014375","Venta","Plurifamiliar","Valencia Capital","46014","Valencia","Valencia","L'Olivereta","La Fontsanta","39.4630391299","-0.4094548701","","Profesional","Expercasa San Marcelino","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/0d2705b8-0f4c-4376-a7f9-1a9fddd139adG.jpg","https://www.milanuncios.com/anuncios/r536014375.htm","2025-02-11","962645216","expercasasanmarcelinod65c@realestate.com","No","","","No","No contactado","6119","2","1","63","130000","2063","16","Muy baja"
"habitaclia","Hm Valencia 13 11","Venta","Plurifamiliar","100% FINANCIACIÓN!!! SIN ENTRADA!!! SIN COMISIONES!!!","","Valencia","Valencia","Quatre Carreres","Mont-Olivet","39.4592581111","-0.3671339889","0","Profesional","HM INMOBILIARIA","No","Sí","No","No","No","No","No","No","https://images.habimg.com/imgh/01bd0c1f-26ec-4573-a02f-3ff17f960d67G.jpg","https://www.habitaclia.com/i16054000037930","2025-02-11","915714488","Hminmobiliaria@hotmail.com","No","Muy bueno","","No","No contactado","9789","3","1","110","279000","2536","9","Muy baja"
"habitaclia","1343","Venta","Plurifamiliar","VIVIENDA DE 4 DORMITORIOS, 2 BAÑOS Y TERRAZA JUNTO AV. DEL PUERTO","","Valencia","Valencia","Camins al Grau","La Creu del Grau","39.4624101587","-0.3437248413","0","Profesional","Arrival inmobiliaria","No","Sí","No","No","Sí","No","No","No","https://images.habimg.com/imgh/0cd2802f-2837-4a3a-88e7-492e92987fa7G.jpg","https://www.habitaclia.com/i54099000000019","2025-02-11","34602509018","arrivalinmobiliaria@gmail.com","No","Muy bueno","","No","No contactado","1855","4","2","106","250000","2358","16","Moderada"
"milanuncios","536041877","Venta","Plurifamiliar","Valencia Capital","46009","Valencia","Valencia","La Saïdia","Marxalenes","39.4885417541","-0.3848013459","","Profesional","Grupo Orgaz","Sí","No","No","No","No","No","No","No","https://images.habimg.com/imgh/078fe15d-910d-4fba-a3a8-7cc4bfe08cfeG.jpg","https://www.milanuncios.com/anuncios/r536041877.htm","2025-02-11","960969804","grupoorgazc5af@realestate.com","No","","","No","No contactado","114","3","1","77","159000","2064","10","Muy alta"
"Fotocasa","Hm Valencia 13 11","Venta","Plurifamiliar","Piso en Venta en  Carrer de Lluís Oliag, Mont-Olivet","46006","Valencia","Valencia","Quatre Carreres","Mont-Olivet","39.4592589415","-0.3671331585","6º","Profesional","HM INMOBILIARIA","Sí","Sí","Sí","Sí","Sí","Sí","Sí","Sí","https://static.fotocasa.es/images/ads/11ff00d2-88ab-4294-a184-d734a01e3643?rule=feeds_1920x1080","https://www.fotocasa.es/Building/Building_Detail.aspx?ai=185599781&tti=2","2025-02-11","918007061","hminmobiliaria@hotmail.com","No","Muy bueno","","No","No contactado","10605","3","1","110","279000","2536","9","Muy baja"
